timestamp,price
1754729652820,116904.20
1754729654773,116904.10
1754729656665,116904.10
1754729658625,116904.20
1754729660548,116904.10
1754729662666,116904.20
1754729664724,116904.10
1754729666804,116904.10
1754729668887,116904.20
1754729670663,116904.10
1754729672538,116904.20
1754729674548,116904.10
1754729676704,116904.10
1754729678669,116904.20
1754729680739,116904.20
1754729682813,116904.20
1754729684882,116904.20
1754729686853,116896.00
1754729688867,116896.10
1754729690729,116896.00
1754729692614,116892.40
1754729694810,116892.40
1754729696902,116892.40
1754729698944,116892.30
1754729700909,116892.40
1754729702986,116894.00
1754729704912,116904.20
1754729706949,116904.10
1754729708915,116904.10
1754729710645,116904.20
1754729712954,116915.10
1754729714948,116915.00
1754729716582,116915.00
1754729718571,116915.10
1754729720128,116915.10
1754729722975,116923.60
1754729724878,116934.50
1754729727020,116934.50
1754729728810,116934.50
1754729730526,116952.00
1754729732989,116952.00
1754729734630,116945.30
1754729736961,116945.20
1754729738888,116945.30
1754729740914,116945.20
1754729742926,116945.30
1754729745022,116991.30
1754729746730,116991.40
1754729748941,116991.40
1754729751070,116991.40
1754729752780,116991.40
1754729754968,116991.40
1754729757013,116991.30
1754729759062,116991.40
1754729761065,116991.40
1754729763048,116985.10
1754729765063,116985.00
1754729766990,116985.10
1754729768684,116985.10
1754729770765,116985.10
1754729773086,116985.10
1754729775062,116991.40
1754729777075,117006.90
1754729778695,117006.90
1754729780970,117006.90
1754729782903,116988.00
1754729784653,116990.90
1754729787084,116991.00
1754729789109,116991.00
1754729791091,117015.10
1754729793044,117015.20
1754729794909,117015.20
1754729797001,117002.90
1754729799087,117009.20
1754729801016,117009.30
1754729803085,117009.30
1754729804951,117009.20
1754729806667,117009.30
1754729809005,117003.40
1754729811108,117003.40
1754729812884,117003.50
1754729814958,117003.50
1754729817040,117003.40
1754729819113,117003.50
1754729821088,117003.40
1754729822900,117003.50
1754729825111,117003.40
1754729827049,117003.50
1754729829012,117003.50
1754729831074,117019.90
1754729833099,117019.90
1754729834595,117019.90
1754729836277,117019.90
1754729838971,117020.00
1754729840981,117019.90
1754729842996,117020.40
1754729845066,117026.40
1754729847086,117026.50
1754729849066,117026.40
1754729851157,117016.60
1754729852912,117016.50
1754729854869,117016.60
1754729857080,117010.80
1754729859010,117015.40
1754729861089,117015.40
1754729863158,117015.40
1754729865022,117015.40
1754729866916,117015.40
1754729869118,117018.40
1754729871149,117032.20
1754729873143,117032.30
1754729875219,117032.30
1754729877124,117029.10
1754729879194,117025.10
1754729881118,117017.40
1754729883032,117017.40
1754729884987,117032.20
1754729887232,117038.40
1754729889136,117038.30
1754729891209,117038.40
1754729893036,117038.30
1754729894884,117038.30
1754729897196,117038.40
1754729898990,117038.30
1754729901227,117038.40
1754729902916,117038.30
1754729905114,117038.30
1754729906860,117038.40
1754729909182,117038.20
1754729910842,117038.30
1754729913159,117038.20
1754729914983,117038.30
1754729917224,117038.30
1754729919233,117038.20
1754729921287,117038.20
1754729923266,117038.30
1754729925295,117038.20
1754729927127,117059.80
1754729929203,117059.80
1754729931279,117059.80
1754729933293,117059.70
1754729935275,117059.70
1754729937226,117059.70
1754729939297,117059.70
1754729941289,117059.70
1754729942475,117059.60
1754729944570,117059.60
1754729947289,117059.70
1754729949307,117059.60
1754729951149,117059.60
1754729953088,117059.70
1754729954364,117059.70
1754729957560,117055.60
1754729959713,117059.70
1754729961688,117059.60
1754729963507,117059.60
1754729965742,117059.60
1754729967649,117059.70
1754729969463,117059.60
1754729971542,117059.60
1754729973693,117065.60
1754729975537,117065.60
1754729977786,117065.50
1754729979680,117065.50
1754729981408,117065.60
1754729983322,117065.60
1754729985779,117065.50
1754729987670,117065.50
1754729989477,117065.60
1754729991695,117065.60
1754729993701,117065.50
1754729995784,117065.60
1754729997449,117069.00
1754729999848,117069.50
1754730001818,117083.70
1754730003767,117072.40
1754730005338,117082.70
1754730007719,117075.40
1754730009828,117075.40
1754730011694,117075.40
1754730013798,117075.40
1754730015746,117075.30
1754730017848,117075.40
1754730019656,117075.40
1754730021771,117075.30
1754730023850,117075.30
1754730025756,117083.30
1754730027553,117083.40
1754730029860,117083.40
1754730031825,117083.70
1754730033770,117083.70
1754730035716,117083.70
1754730037752,117083.80
1754730039781,117083.80
1754730041877,117083.70
1754730043850,117084.10
1754730045793,117085.00
1754730047691,117085.00
1754730049726,117084.90
1754730051796,117085.00
1754730053658,117085.00
1754730055862,117086.70
1754730057533,117086.80
1754730059567,117086.80
1754730061881,117086.80
1754730063722,117086.80
1754730065879,117086.70
1754730067834,117075.00
1754730069758,117063.80
1754730071881,117064.70
1754730073787,117066.30
1754730075815,117070.30
1754730077795,117070.40
1754730079593,117070.30
1754730081903,117070.30
1754730083626,117070.30
1754730085781,117079.90
1754730087892,117087.40
1754730089796,117087.40
1754730091807,117087.30
1754730093791,117087.40
1754730095662,117088.10
1754730097590,117088.10
1754730099923,117090.00
1754730101857,117099.90
1754730103785,117101.30
1754730105686,117101.30
1754730107888,117101.30
1754730109910,117101.30
1754730111910,117106.30
1754730113899,117106.30
1754730115866,117106.40
1754730117822,117106.40
1754730119169,117106.40
1754730121841,117106.30
1754730123935,117106.40
1754730125921,117125.00
1754730127907,117126.50
1754730129939,117115.50
1754730131684,117115.40
1754730133930,117115.40
1754730135920,117115.40
1754730137804,117115.50
1754730139276,117115.40
1754730141869,117115.50
1754730143714,117115.50
1754730145942,117089.40
1754730147600,117088.10
1754730149954,117088.10
1754730151920,117088.10
1754730153853,117088.10
1754730155874,117088.10
1754730157953,117088.10
1754730159990,117099.80
1754730161459,117099.80
1754730163279,117099.80
1754730165868,117099.80
1754730167932,117099.90
1754730170006,117099.80
1754730171756,117099.80
1754730173906,117090.60
1754730175890,117090.70
1754730177806,117090.70
1754730179991,117090.70
1754730181748,117090.60
1754730183983,117090.70
1754730185784,117090.70
1754730187969,117090.60
1754730190010,117077.20
1754730191936,117067.30
1754730193718,117067.30
1754730195675,117067.30
1754730197804,117067.30
1754730200013,117060.00
1754730201872,117056.00
1754730204023,117050.10
1754730206001,117050.00
1754730207976,117050.00
1754730209813,117048.50
1754730211925,117048.50
1754730213773,117048.40
1754730216002,117048.40
1754730218017,117047.50
1754730219975,117047.50
1754730221944,117026.70
1754730224024,117024.90
1754730226005,117024.90
1754730227960,117024.90
1754730229866,117024.90
1754730231984,117038.10
1754730233982,117038.20
1754730235970,117038.10
1754730237949,117029.30
1754730239910,117029.30
1754730241832,117029.40
1754730244011,117029.40
1754730245993,117025.00
1754730248028,117024.90
1754730250019,117007.00
1754730251892,117006.90
1754730254006,117002.60
1754730255915,117002.50
1754730258063,117000.00
1754730260012,117000.00
1754730262070,117023.00
1754730264029,117011.40
1754730266018,117011.40
1754730268082,117011.40
1754730269830,117011.50
1754730272002,117029.30
1754730273988,117029.40
1754730275619,117029.30
1754730277815,117023.50
1754730279922,117023.50
1754730282058,117023.50
1754730284070,117023.50
1754730286092,117023.50
1754730287858,117012.00
1754730289857,117011.40
1754730292104,117011.40
1754730294119,117011.40
1754730296093,117011.40
1754730298101,117003.50
1754730299946,117003.60
1754730302117,117003.50
1754730304072,117003.50
1754730306088,117003.50
1754730308023,117000.00
1754730310071,117000.00
1754730312065,117000.00
1754730314018,117000.00
1754730316144,117009.90
1754730318036,117009.90
1754730320050,117009.90
1754730322130,117009.90
1754730324127,117002.60
1754730326022,117002.70
1754730328158,117002.60
1754730329893,117002.60
1754730332028,117000.10
1754730333736,117000.10
1754730335696,117000.20
1754730338146,117000.10
1754730340164,117000.10
1754730341962,117009.90
1754730344089,117015.00
1754730346001,117014.90
1754730348108,117029.40
1754730350138,117029.30
1754730351965,117017.20
1754730353847,117017.30
1754730356144,117017.20
1754730358147,117009.20
1754730359813,117009.20
1754730362090,117009.20
1754730364128,117009.30
1754730365958,117009.20
1754730368167,117026.70
1754730370054,117026.80
1754730372068,117026.70
1754730374099,117026.70
1754730376048,117039.60
1754730377609,117039.60
1754730379900,117039.60
1754730382091,117040.00
1754730384199,117040.00
1754730385954,117043.90
1754730388012,117048.40
1754730390109,117048.40
1754730392073,117048.40
1754730394196,117048.40
1754730395866,117048.40
1754730397852,117048.40
1754730400027,117048.30
1754730401951,117048.30
1754730404038,117048.30
1754730406219,117048.40
1754730408165,117048.30
1754730410224,117048.40
1754730412203,117063.80
1754730414099,117073.20
1754730416074,117073.30
1754730418183,117093.20
1754730420109,117095.00
1754730422111,117105.20
1754730424193,117105.30
1754730426116,117105.30
1754730428174,117105.20
1754730429923,117105.20
1754730432177,117105.20
1754730434026,117105.20
1754730436246,117112.20
1754730438169,117114.10
1754730440080,117114.00
1754730442187,117114.00
1754730444135,117114.10
1754730446130,117114.10
1754730448287,117114.00
1754730450039,117114.10
1754730452147,117114.00
1754730454154,117114.10
1754730455999,117114.10
1754730458046,117114.00
1754730459994,117114.00
1754730462164,117114.00
1754730464283,117125.20
1754730466236,117125.20
1754730468104,117125.10
1754730470317,117125.20
1754730472325,117125.20
1754730474312,117125.20
1754730476278,117125.20
1754730478148,117125.10
1754730480090,117125.20
1754730482265,117125.20
1754730484313,117125.10
1754730486020,117125.10
1754730488279,117136.80
1754730490317,117136.90
1754730492350,117149.90
1754730494286,117149.90
1754730496302,117149.80
1754730498203,117149.90
1754730500287,117149.80
1754730502299,117159.00
1754730504265,117159.00
1754730506263,117153.70
1754730508331,117149.80
1754730510353,117143.50
1754730512299,117129.20
1754730514363,117125.10
1754730516320,117139.80
1754730518301,117142.60
1754730520360,117142.80
1754730522278,117142.90
1754730524391,117142.80
1754730526127,117142.80
1754730528173,117142.80
1754730530164,117142.80
1754730532214,117142.80
1754730533687,117148.20
1754730536386,117148.50
1754730538259,117159.90
1754730540416,117154.00
1754730542324,117159.90
1754730544412,117159.90
1754730546396,117160.00
1754730548055,117160.00
1754730550287,117166.00
1754730552165,117166.00
1754730554293,117166.00
1754730556412,117190.40
1754730558303,117190.20
1754730560352,117185.10
1754730562361,117189.30
1754730564293,117189.30
1754730566160,117189.90
1754730568371,117195.30
1754730570410,117195.30
1754730572443,117198.20
1754730574217,117199.00
1754730576386,117198.90
1754730578324,117198.90
1754730580416,117199.00
1754730582442,117200.00
1754730584450,117200.00
1754730586445,117210.00
1754730588404,117201.30
1754730590429,117201.30
1754730592419,117201.30
1754730594473,117211.50
1754730596411,117215.80
1754730598444,117215.80
1754730600468,117222.00
1754730602409,117222.00
1754730604473,117222.00
1754730606468,117222.00
1754730608474,117221.90
1754730610019,117219.00
1754730612156,117210.20
1754730614485,117210.20
1754730616247,117210.20
1754730618461,117203.10
1754730620502,117203.00
1754730622391,117198.20
1754730624487,117189.50
1754730626496,117189.50
1754730628421,117180.20
1754730630429,117180.30
1754730632452,117180.20
1754730634499,117180.20
1754730636476,117198.00
1754730638511,117212.60
1754730639807,117212.60
1754730642468,117212.50
1754730644317,117215.80
1754730646472,117215.90
1754730648426,117220.50
1754730650477,117214.70
1754730652259,117218.10
1754730654277,117218.10
1754730656473,117220.20
1754730658474,117220.30
1754730660536,117220.20
1754730662435,117231.00
1754730664378,117232.30
1754730666468,117232.40
1754730668401,117239.60
1754730670548,117239.60
1754730672526,117239.60
1754730674501,117231.10
1754730676376,117231.10
1754730678267,117231.10
1754730680486,117231.10
1754730682471,117231.00
1754730684409,117231.00
1754730686517,117238.40
1754730688458,117230.00
1754730690531,117230.00
1754730692487,117229.90
1754730694556,117229.90
1754730696501,117230.00
1754730698448,117229.90
1754730700427,117229.90
1754730702429,117229.90
1754730704416,117230.00
1754730706518,117230.00
1754730708509,117230.00
1754730710247,117229.90
1754730712537,117234.00
1754730714528,117233.90
1754730716585,117234.00
1754730718542,117233.90
1754730720583,117233.90
1754730722578,117234.00
1754730724607,117234.00
1754730726313,117233.90
1754730728595,117233.90
1754730730445,117234.00
1754730732591,117234.00
1754730734582,117233.90
1754730736522,117234.00
1754730738627,117231.10
1754730740622,117231.10
1754730742520,117231.20
1754730744624,117231.10
1754730746645,117231.20
1754730748644,117231.10
1754730750651,117231.20
1754730752611,117231.10
1754730754623,117231.10
1754730756639,117231.10
1754730758587,117231.20
1754730760644,117231.20
1754730762404,117231.10
1754730764664,117269.50
1754730766664,117277.00
1754730768631,117269.60
1754730770609,117259.30
1754730772424,117259.30
1754730774663,117259.30
1754730776531,117259.30
1754730778666,117259.30
1754730780393,117259.30
1754730782667,117259.30
1754730784560,117259.20
1754730786614,117259.30
1754730788631,117262.50
1754730790676,117262.40
1754730791935,117262.50
1754730794678,117262.50
1754730796559,117262.40
1754730798688,117262.40
1754730800684,117262.40
1754730802692,117262.50
1754730804683,117275.80
1754730806702,117305.50
1754730808712,117311.10
1754730810681,117293.20
1754730812652,117269.60
1754730814726,117290.40
1754730816645,117291.70
1754730818703,117293.20
1754730820723,117293.20
1754730822707,117309.80
1754730824738,117309.70
1754730826681,117310.20
1754730828712,117333.80
1754730830665,117356.20
1754730832697,117350.10
1754730834629,117348.60
1754730836728,117341.40
1754730838717,117350.20
1754730840740,117362.80
1754730842708,117362.70
1754730844755,117342.80
1754730846722,117352.00
1754730848764,117327.70
1754730850763,117324.30
1754730852742,117336.40
1754730854691,117345.50
1754730856742,117334.30
1754730858750,117351.80
1754730860608,117362.70
1754730862767,117362.70
1754730864749,117362.60
1754730866769,117337.40
1754730868707,117336.20
1754730870763,117336.30
1754730872682,117353.40
1754730874751,117353.40
1754730876778,117353.40
1754730878647,117342.00
1754730880783,117360.10
1754730882614,117360.10
1754730884792,117360.10
1754730886742,117360.10
1754730888650,117360.00
1754730890446,117360.80
1754730892812,117361.90
1754730894726,117367.20
1754730896725,117367.20
1754730898705,117373.00
1754730900807,117367.30
1754730902814,117373.60
1754730904817,117359.40
1754730906821,117336.20
1754730908824,117324.50
1754730910741,117356.20
1754730912811,117353.10
1754730914812,117353.10
1754730916734,117341.10
1754730918797,117336.30
1754730920794,117328.10
1754730922805,117324.40
1754730924833,117310.40
1754730926673,117293.20
1754730928816,117289.00
1754730930811,117288.90
1754730932802,117288.90
1754730934813,117286.40
1754730936636,117280.00
1754730938719,117280.10
1754730940628,117280.00
1754730942801,117322.60
1754730944756,117327.20
1754730946850,117327.20
1754730948804,117327.20
1754730950667,117327.20
1754730952862,117340.40
1754730954576,117340.40
1754730956783,117340.40
1754730958755,117358.40
1754730960844,117343.10
1754730962746,117340.30
1754730964617,117340.40
1754730966843,117343.10
1754730968831,117357.20
1754730970839,117357.20
1754730972764,117357.10
1754730974877,117341.90
1754730976885,117347.10
1754730978767,117342.60
1754730980793,117340.40
1754730982835,117324.00
1754730984841,117324.00
1754730986860,117347.20
1754730988712,117347.10
1754730990901,117328.60
1754730992839,117327.50
1754730994790,117311.00
1754730996872,117311.10
1754730998795,117298.40
1754731000788,117281.50
1754731002910,117281.40
1754731004814,117272.30
1754731006895,117272.30
1754731008927,117265.20
1754731010945,117265.30
1754731012902,117265.20
1754731014886,117275.90
1754731016698,117300.00
1754731018664,117305.70
1754731020943,117350.00
1754731022814,117358.70
1754731024689,117358.60
1754731026858,117350.10
1754731028964,117350.10
1754731030659,117350.20
1754731032946,117344.60
1754731034857,117344.40
1754731036663,117344.30
1754731038955,117344.30
1754731040953,117350.10
1754731042897,117354.90
1754731044912,117354.90
1754731046925,117355.00
1754731048930,117354.90
1754731050925,117354.90
1754731052879,117344.30
1754731054824,117344.30
1754731056836,117344.40
1754731058678,117344.30
1754731061002,117344.40
1754731062915,117344.30
1754731064781,117344.30
1754731066917,117344.40
1754731068994,117350.00
1754731070974,117383.90
1754731072996,117406.10
1754731074964,117401.80
1754731076983,117401.10
1754731078922,117401.00
1754731080943,117377.40
1754731082954,117377.30
1754731084932,117350.10
1754731086857,117350.00
1754731088906,117329.20
1754731090671,117333.30
1754731093015,117333.40
1754731094996,117333.30
1754731096850,117333.30
1754731099007,117333.30
1754731101033,117311.20
1754731103021,117321.50
1754731104910,117321.50
1754731107057,117321.50
1754731109006,117322.40
1754731110819,117312.20
1754731112785,117312.30
1754731114962,117312.20
1754731116685,117312.20
1754731118960,117312.20
1754731121023,117306.00
1754731123039,117301.80
1754731125006,117301.70
1754731126827,117301.70
1754731129090,117305.20
1754731131046,117305.10
1754731132822,117305.20
1754731134897,117305.10
1754731136768,117305.10
1754731138954,117305.10
1754731141086,117305.20
1754731143066,117305.10
1754731145104,117283.00
1754731147072,117280.50
1754731149077,117271.80
1754731151127,117268.90
1754731153052,117268.80
1754731155056,117262.70
1754731157060,117262.50
1754731159025,117262.50
1754731161133,117260.00
1754731163023,117262.10
1754731164857,117291.50
1754731167103,117291.50
1754731169116,117273.90
1754731170950,117289.10
1754731172892,117291.50
1754731175076,117273.90
1754731177020,117284.90
1754731178823,117284.90
1754731180895,117285.00
1754731183034,117285.00
1754731185083,117284.90
1754731186889,117284.90
1754731189092,117284.90
1754731191132,117274.30
1754731193012,117274.30
1754731195054,117272.20
1754731196755,117272.30
1754731199074,117269.00
1754731201149,117269.10
1754731203151,117262.20
1754731205135,117262.10
1754731207156,117262.10
1754731209130,117254.00
1754731211064,117230.80
1754731213152,117255.20
1754731215036,117262.10
1754731217038,117262.10
1754731219162,117262.20
1754731220910,117249.70
1754731223100,117249.70
1754731225173,117249.70
1754731226998,117262.20
1754731228953,117272.00
1754731231016,117284.90
1754731233098,117290.00
1754731235089,117266.20
1754731237058,117258.10
1754731238853,117252.10
1754731241136,117249.60
1754731243187,117247.20
1754731245169,117247.20
1754731246858,117247.20
1754731248949,117247.20
1754731251117,117247.20
1754731253152,117257.90
1754731255155,117266.50
1754731257185,117266.50
1754731259140,117262.00
1754731261024,117262.00
1754731263012,117261.90
1754731265175,117259.40
1754731267053,117255.60
1754731269141,117249.40
1754731270825,117247.20
1754731272856,117242.70
1754731275189,117242.60
1754731276864,117238.90
1754731279190,117230.70
1754731281094,117230.70
1754731283028,117230.00
1754731285095,117229.90
1754731287192,117229.90
1754731289118,117229.90
1754731291116,117230.00
1754731293130,117229.90
1754731295219,117230.00
1754731297084,117229.90
1754731299245,117260.70
1754731301147,117268.50
1754731302899,117268.50
1754731305214,117268.20
1754731307128,117250.60
1754731309110,117255.60
1754731311249,117255.70
1754731313034,117255.70
1754731314976,117255.60
1754731316869,117255.70
1754731318992,117255.70
1754731321084,117255.70
1754731323049,117249.00
1754731325212,117231.90
1754731327199,117229.90
1754731329050,117227.30
1754731331241,117224.90
1754731333193,117217.20
1754731335028,117201.50
1754731337257,117200.00
1754731338921,117200.10
1754731341108,117221.70
1754731343269,117229.20
1754731345282,117229.30
1754731347180,117229.30
1754731349261,117229.30
1754731350932,117229.30
1754731353192,117223.10
1754731355146,117223.00
1754731357070,117223.10
1754731359193,117223.10
1754731361284,117223.00
1754731363205,117229.50
1754731365234,117240.70
1754731367291,117240.70
1754731369084,117240.80
1754731371020,117240.80
1754731373193,117240.80
1754731375284,117243.30
1754731377268,117243.20
1754731379025,117264.60
1754731381304,117264.60
1754731383116,117264.50
1754731385245,117264.50
1754731387290,117264.50
1754731389249,117264.60
1754731391341,117264.50
1754731393249,117264.60
1754731395106,117264.60
1754731396977,117264.60
1754731398650,117246.40
1754731401390,117246.40
1754731403310,117246.40
